transaction_id,amount,country,hour,device_type,failed_attempts,is_foreign,high_risk_merchant,is_fraud
44696,28668,AR,16,iOS,1,0,0,0
44697,22891,AR,11,Android,1,0,0,0
44698,31657,AR,13,iOS,1,0,0,0
44699,42087,CL,9,Android,0,1,0,0
44700,7507,US,19,Web,1,0,0,0
44701,69593,PE,17,Web,1,0,1,0
44702,334260,CO,11,Android,1,0,1,0
44703,51334,MX,13,Web,1,0,0,0
44704,21932,AR,16,Windows,0,0,0,0
44705,435957,CL,22,Web,0,0,0,0
44706,51009,CO,10,Web,1,0,1,0
44707,30715,CL,21,Web,0,0,0,0
44708,77416,CL,17,Android,0,0,0,0
44709,94074,BR,9,iOS,0,0,0,0
44710,74964,PE,21,iOS,0,0,0,0
44711,11415,CL,12,Android,1,0,0,0
44712,23942,CL,7,Web,0,0,0,0
44713,82449,BR,9,Android,0,1,0,0
44714,98496,CL,20,Android,0,0,0,0
44715,17357,PE,19,Android,1,0,0,0
44716,76714,US,21,Android,1,0,0,0
44717,6706,AR,20,Android,0,0,0,0
44718,50748,CO,14,Android,0,1,0,0
44719,13452,AR,21,Android,0,0,0,0
44720,484750,PE,20,Android,0,0,0,0
44721,417993,PE,16,iOS,1,0,0,0
44722,29374,PE,8,Android,1,0,0,0
44723,15965,US,14,Windows,1,0,0,0
44724,32240,CL,11,Web,0,0,0,0
44725,111482,MX,14,iOS,0,0,0,0
44726,418484,CO,9,Android,1,0,1,0
44727,9118,US,22,Windows,1,0,0,0
44728,62087,CO,18,Android,1,0,0,0
44729,65519,CL,7,Android,1,0,0,0
44730,7013,CL,17,Windows,0,0,0,0
44731,133999,BR,20,Android,0,0,0,0
44732,10070,US,9,Android,0,0,0,0
44733,45364,PE,22,Android,1,0,0,0
44734,518289,CN,5,Web,6,1,0,1
44735,73512,MX,11,Android,1,0,0,0
44736,58562,AR,20,iOS,1,1,1,0
44737,227971,AR,8,Android,0,0,0,0
44738,121897,CL,11,Web,1,0,0,0
44739,25996,CL,10,iOS,1,0,0,0
44740,54581,PE,21,Android,0,0,0,0
44741,56593,BR,11,Web,0,0,0,0
44742,40067,US,18,iOS,0,1,0,0
44743,12701,MX,16,Web,0,0,1,0
44744,17297,AR,9,Web,1,1,0,0
44745,5249,FR,21,Android,0,0,0,0
44746,115472,CL,22,Android,0,0,0,0
44747,16230,AR,10,Android,0,0,0,0
44748,12530,AR,8,iOS,0,0,1,0
44749,50853,CO,10,Android,0,0,0,0
44750,2699791,ES,3,iOS,3,1,0,1
44751,19557,MX,16,Android,0,0,0,0
44752,28124,MX,8,iOS,0,0,1,0
44753,21237,PE,14,iOS,1,0,0,0
44754,60968,MX,21,Web,0,0,0,0
44755,86040,US,8,Windows,1,1,0,0
44756,25079,ES,11,iOS,0,0,0,0
44757,17125,CL,13,Android,1,1,0,0
44758,36542,CL,20,iOS,0,0,0,0
44759,17008,CO,10,Web,1,0,0,0
44760,14961,CL,9,iOS,0,0,0,0
44761,55983,CL,17,iOS,0,0,0,0
44762,60129,CO,19,iOS,1,0,0,0
44763,73416,CL,18,Android,1,0,0,0
44764,35640,CL,7,iOS,1,1,0,0
44765,17100,CO,7,Android,0,0,0,0
44766,28480,CL,21,Android,1,1,0,0
44767,2186,CL,11,Android,0,1,0,0
44768,5339,CL,15,Web,0,0,0,0
44769,107849,CL,7,iOS,0,0,0,0
44770,553705,RO,22,iOS,8,1,0,1
44771,103644,PE,16,Windows,1,0,0,0
44772,88790,PE,9,Web,1,0,0,0
44773,231683,US,7,iOS,1,0,0,0
44774,42444,PE,13,Android,0,0,0,0
44775,15648,ES,18,iOS,0,1,0,0
44776,36816,AR,14,iOS,1,0,0,0
44777,69435,PE,20,Android,1,0,1,0
44778,425727,CL,8,iOS,1,0,0,0
44779,185128,MX,12,Windows,1,0,0,0
44780,14769,AR,13,Android,0,0,0,0
44781,24249,CL,21,Android,0,0,0,0
44782,21129,CL,12,Android,1,0,0,0
44783,31233,DE,9,iOS,1,0,0,0
44784,51433,AR,11,Android,1,1,0,0
44785,39153,AR,13,Android,1,0,0,0
44786,7475,BR,10,Windows,0,0,0,0
44787,59412,BR,12,iOS,1,0,0,0
44788,41317,AR,22,Web,0,0,0,0
44789,47762,PE,10,Windows,1,0,0,0
44790,5515,CL,17,Windows,1,0,0,0
44791,9501,PE,22,Android,1,0,0,0
44792,8401,CL,16,Android,1,0,0,0
44793,10247,MX,13,iOS,0,0,0,0
44794,200091,AR,17,iOS,0,0,0,0
44795,40395,CL,20,iOS,1,0,0,0
44796,174982,BR,17,Android,0,0,0,0
44797,112793,CL,22,Web,1,0,1,0
44798,60527,AR,10,Android,0,0,0,0
44799,504402,VN,0,Android,5,1,1,1
44800,80128,PE,15,Android,1,0,0,0
44801,70653,MX,18,Android,0,0,1,0
44802,91272,FR,14,Android,1,0,0,0
44803,207157,CO,16,Android,0,0,0,0
44804,12601,BR,10,Android,1,0,0,0
44805,5978,US,17,Android,0,0,0,0
44806,105874,CL,9,Web,1,0,0,0
44807,18123,CL,10,Android,1,0,0,0
44808,131787,BR,19,Android,0,0,0,0
44809,38383,PE,12,Android,0,0,0,0
44810,21118,PE,11,Android,0,1,0,0
44811,15652,BR,17,iOS,1,0,0,0
44812,858460,RU,23,Windows,5,0,1,1
44813,51136,CO,15,Android,0,0,0,0
44814,134845,BR,10,iOS,1,0,0,0
44815,21579,CL,22,Windows,1,0,0,0
44816,130700,AR,14,Android,0,0,0,0
44817,100385,CL,8,iOS,0,0,0,0
44818,23879,AR,14,iOS,1,0,0,0
44819,25614,MX,8,Web,0,0,0,0
44820,20004,CL,21,iOS,1,0,0,0
44821,61105,PE,12,Web,0,0,0,0
44822,17466,CL,16,iOS,0,0,0,0
44823,19654,CL,7,iOS,0,0,0,0
44824,53835,DE,19,Web,0,0,0,0
44825,71668,CO,10,Web,1,0,0,0
44826,15877,AR,10,iOS,0,0,0,0
44827,105770,CO,20,Web,0,0,0,0
44828,33483,MX,9,Android,0,0,0,0
44829,11566,CL,18,Windows,0,0,0,0
44830,51634,CL,15,Web,0,0,0,0
44831,67086,DE,9,iOS,1,0,0,0
44832,73287,CL,9,Web,0,0,0,0
44833,43111,AR,8,Android,1,0,0,0
44834,22636,BR,16,Web,0,0,0,0
44835,27848,MX,7,Android,0,0,0,0
44836,38073,MX,21,Web,0,0,0,0
44837,15678,CL,21,Android,0,0,1,0
44838,4581,MX,17,Android,1,0,0,0
44839,160069,MX,11,iOS,1,0,0,0
44840,120997,PE,13,iOS,0,0,0,0
44841,9449,AR,10,Android,1,0,0,0
44842,2468,CL,15,Web,1,0,0,0
44843,26091,AR,19,Android,0,0,0,0
44844,130679,AR,17,Web,0,0,0,0
44845,16592,AR,7,iOS,0,0,1,0
44846,228431,BR,14,Android,0,0,0,0
44847,140123,AR,14,Web,1,0,0,0
44848,89658,ES,11,iOS,1,0,0,0
44849,103474,CL,15,Android,0,0,0,0
44850,224073,CL,22,Web,0,0,0,0
44851,58895,CL,13,Android,0,0,0,0
44852,85983,CL,11,iOS,0,0,0,0
44853,60776,AR,10,iOS,0,0,0,0
44854,18259,PE,22,Android,0,0,0,0
44855,696953,NG,23,Unknown,7,1,1,1
44856,24249,CL,7,Android,0,0,0,0
44857,9919,CL,18,Android,1,0,0,0
44858,66246,BR,20,Android,0,0,0,0
44859,32239,PE,20,Web,1,0,0,0
44860,32138,CL,17,Web,0,0,0,0
44861,9375,AR,17,Android,1,0,1,0
44862,104412,CL,19,iOS,0,0,0,0
44863,23937,PE,16,Android,0,0,0,0
44864,393027,AR,15,Web,1,0,0,0
44865,89385,CL,20,Android,0,0,0,0
44866,5886,DE,7,Android,1,0,0,0
44867,16829,AR,16,iOS,1,0,0,0
44868,28177,BR,13,Web,0,0,0,0
44869,196638,CL,15,Web,1,0,0,0
44870,14474,MX,21,Windows,0,0,0,0
44871,26247,BR,12,Android,0,0,0,0
44872,8821,CL,13,iOS,0,1,0,0
44873,15663,CL,22,iOS,1,0,0,0
44874,45190,CL,12,iOS,0,0,0,0
44875,27149,CL,13,iOS,0,1,0,0
44876,13488,FR,20,Android,0,0,0,0
44877,31861,PE,19,Windows,0,0,0,0
44878,45086,BR,8,Android,1,0,0,0
44879,50532,AR,20,Android,1,0,0,0
44880,73860,CL,18,Android,1,0,0,0
44881,68971,CL,7,Web,0,0,0,0
44882,73192,CL,15,iOS,1,0,0,0
44883,171219,BR,8,Android,0,0,0,0
44884,17680,PE,13,iOS,1,0,0,0
44885,58622,PE,12,Android,0,0,0,0
44886,9763,CO,14,Android,0,0,0,0
44887,72794,CL,13,Web,1,0,0,0
44888,32465,CL,18,Android,1,1,0,0
44889,5019,PE,17,iOS,1,0,0,0
44890,800000,BR,20,iOS,1,1,0,0
44891,3316,DE,12,Android,1,0,0,0
44892,3986,BR,7,iOS,1,0,0,0
44893,68300,CL,10,Windows,1,0,0,0
44894,124484,AR,8,Web,1,0,0,0
44895,9212,AR,7,Web,0,0,0,0
44896,17986,PE,14,Android,1,0,0,0
44897,26258,CL,19,Android,0,0,0,0
44898,350347,CL,21,Android,1,0,0,0
44899,57495,CL,10,Web,1,1,0,0
44900,193022,CO,8,Windows,1,0,0,0
44901,785702,VN,5,Web,3,1,1,1
44902,84766,CL,8,Android,0,0,0,0
44903,274944,CL,15,Windows,1,0,1,0
44904,100516,CL,13,Web,0,0,0,0
44905,57859,CO,16,iOS,1,0,1,0
44906,37015,CL,11,Windows,0,0,0,0
44907,131168,CL,20,iOS,0,0,0,0
44908,1555,PE,16,Android,1,0,0,0
44909,10006,CL,19,iOS,0,1,0,0
44910,40118,FR,18,Android,1,0,0,0
44911,20311,PE,16,Web,1,0,0,0
44912,133004,MX,10,iOS,1,0,0,0
44913,61625,BR,22,iOS,0,0,0,0
44914,4958,CL,13,Android,1,0,0,0
44915,31215,AR,14,iOS,0,0,0,0
44916,141871,MX,15,Windows,0,0,0,0
44917,195092,CL,20,Android,0,0,0,0
44918,39220,CO,9,Windows,1,0,0,0
44919,25841,AR,21,Web,0,1,0,0
44920,2698,PE,10,Android,1,0,0,0
44921,94365,CO,21,iOS,0,0,0,0
44922,4732,CL,10,Web,1,0,0,0
44923,152533,FR,20,Windows,0,1,0,0
44924,14186,AR,21,Windows,0,0,0,0
44925,77921,PE,15,Web,0,0,0,0
44926,3614,CL,10,Android,0,1,0,0
44927,2934,CL,15,Web,0,0,0,0
44928,30060,MX,22,iOS,0,0,0,0
44929,40174,BR,10,Android,1,0,0,0
44930,120979,ID,1,Windows,7,0,0,1
44931,10208,AR,17,Android,0,0,0,0
44932,138679,CL,14,Windows,0,0,0,0
44933,134893,CL,14,iOS,0,0,0,0
44934,13371,CL,10,Android,0,0,0,0
44935,20090,CO,8,Android,1,0,0,0
44936,60061,CL,21,iOS,0,0,0,0
44937,12715,AR,9,Android,1,0,0,0
44938,12080,CL,21,Android,1,1,0,0
44939,398578,RU,22,Unknown,5,1,0,1
44940,40200,CL,14,Android,0,1,0,0
44941,67447,CL,16,Web,1,0,0,0
44942,500,CL,10,iOS,1,0,0,0
44943,7845,CO,22,iOS,1,0,0,0
44944,30290,BR,9,iOS,1,0,0,0
44945,13242,ES,14,Android,1,0,0,0
44946,27772,DE,7,iOS,0,0,0,0
44947,21494,CL,18,Android,0,0,0,0
44948,54742,CO,15,Web,0,0,0,0
44949,4748,US,12,iOS,0,1,0,0
44950,7821,PE,8,iOS,1,0,0,0
44951,93386,US,22,Android,1,0,0,0
44952,105829,CO,15,Windows,1,0,0,0
44953,37773,AR,21,Web,1,0,1,0
44954,23161,DE,15,Android,0,0,0,0
44955,105044,CL,13,iOS,1,0,0,0
44956,7980,AR,13,Web,0,1,0,0
44957,42150,AR,15,Windows,0,0,0,0
44958,13496,CL,7,Android,0,0,0,0
44959,19847,CL,19,iOS,1,0,0,0
44960,202353,BR,14,Android,1,0,0,0
44961,113227,CL,16,iOS,1,0,0,0
44962,4059,CL,8,Web,0,0,0,0
44963,87594,AR,7,Android,0,0,0,0
44964,13755,AR,21,Android,0,1,0,0
44965,103099,CL,7,Android,0,0,0,0
44966,4636,US,20,Web,0,0,0,0
44967,30104,BR,18,iOS,1,0,0,0
44968,21238,AR,12,iOS,1,0,0,0
44969,95818,CL,15,Web,0,0,0,0
44970,14656,CL,20,Android,1,0,0,0
44971,68548,US,17,iOS,1,0,0,0
44972,3714,CL,19,Web,0,1,0,0
44973,82388,PE,19,Android,0,0,0,0
44974,56584,MX,19,iOS,0,0,0,0
44975,136476,AR,19,iOS,1,0,0,0
44976,50000,RU,1,Web,3,1,1,1
44977,6388,CL,7,Android,1,1,0,0
44978,15516,MX,20,Android,0,0,0,0
44979,130084,PE,22,iOS,0,0,0,0
44980,192543,AR,9,iOS,0,0,0,0
44981,272765,CL,15,iOS,0,0,0,0
44982,24751,CL,21,iOS,1,1,0,0
44983,39748,PE,21,Web,1,0,0,0
44984,189330,PE,12,iOS,1,0,0,0
44985,137020,CL,20,iOS,1,0,0,0
44986,711609,MX,10,Android,0,0,0,0
44987,133366,PE,17,Web,0,0,1,0
44988,93418,AR,13,iOS,1,0,0,0
44989,800000,CL,14,iOS,1,0,0,0
44990,32283,US,14,iOS,1,0,0,0
44991,18960,AR,14,iOS,1,0,0,0
44992,18128,BR,8,iOS,0,0,0,0
44993,151416,US,20,Web,0,0,0,0
44994,13777,PE,18,Android,0,0,0,0
44995,7715,CL,13,Web,1,0,0,0
44996,95154,PE,9,Web,0,0,0,0
44997,2519,AR,16,Windows,1,0,0,0
44998,24054,AR,17,Android,1,0,0,0
44999,53993,CL,7,iOS,1,0,0,0
45000,190949,PE,19,Web,0,0,0,0
45001,141319,AR,13,Android,1,0,0,0
45002,10779,CL,19,Android,1,0,0,0
45003,66917,CL,13,Android,1,0,0,0
45004,19011,CL,9,iOS,0,1,0,0
45005,19601,PE,15,Web,0,0,0,0
45006,7917,CL,22,Android,0,0,0,0
45007,7242,AR,9,iOS,0,0,0,0
45008,219167,CL,9,Android,1,0,0,0
45009,26329,BR,14,iOS,0,0,0,0
45010,24478,AR,15,Web,0,1,1,0
45011,107845,CL,13,Web,0,0,0,0
45012,90201,CL,7,Web,0,0,0,0
45013,57219,US,18,iOS,0,0,0,0
45014,120993,CO,16,Web,0,1,0,0
45015,39411,AR,10,Android,0,0,0,0
45016,20161,PE,9,iOS,1,0,0,0
45017,27385,DE,22,iOS,0,0,0,0
45018,21272,CL,21,iOS,1,0,0,0
45019,95985,PE,12,Android,1,0,0,0
45020,499981,BR,18,Android,0,1,0,0
45021,61599,CO,13,Android,0,0,0,0
45022,13041,MX,18,Web,0,0,1,0
45023,6432,PE,17,Android,0,0,1,0
45024,19487,FR,15,Web,0,0,0,0
45025,56612,MX,16,Android,0,0,0,0
45026,3940,CL,20,Web,0,0,0,0
45027,98421,CL,16,Android,1,0,0,0
45028,43046,AR,20,Android,1,1,1,0
45029,17828,AR,8,iOS,1,0,0,0
45030,23975,PE,21,iOS,0,1,0,0
45031,48884,AR,16,iOS,1,0,0,0
45032,17822,US,7,iOS,0,0,1,0
45033,63727,CL,17,Android,1,0,1,0
45034,3115,US,21,iOS,0,0,0,0
45035,14525,AR,18,iOS,0,0,0,0
45036,330047,CL,11,Android,1,0,0,0
45037,90087,BR,9,Web,1,1,1,0
45038,89355,CO,17,Android,1,0,0,0
45039,22569,AR,10,Android,0,1,0,0
45040,17524,CL,17,Web,0,0,0,0
45041,68268,PE,19,Web,0,0,0,0
45042,171841,DE,5,iOS,4,1,0,1
45043,102789,PE,7,Android,1,0,1,0
45044,43028,AR,8,Android,0,0,0,0
45045,15089,CL,21,Windows,0,0,0,0
45046,53818,CL,10,iOS,0,0,0,0
45047,31087,PE,17,Android,0,0,0,0
45048,16393,CL,21,iOS,1,0,0,0
45049,68387,DE,13,iOS,0,0,0,0
45050,168130,MX,19,Android,1,0,0,0
45051,85478,US,13,iOS,1,0,0,0
45052,51068,BG,1,Unknown,4,1,1,1
45053,6386,AR,17,Android,0,0,0,0
45054,33093,BR,17,iOS,0,1,0,0
45055,26083,CL,7,Android,0,0,0,0
45056,32580,PE,16,Web,1,0,0,0
45057,38221,PE,13,Android,1,0,0,0
45058,11319,FR,21,Android,1,0,0,0
45059,35545,PE,13,Windows,1,0,0,0
45060,10983,BR,11,Android,1,0,0,0
45061,14114,PE,19,Android,0,1,0,0
45062,85609,CL,16,Web,0,0,0,0
45063,195289,AR,7,Android,1,0,0,0
45064,4856,CL,7,iOS,0,0,0,0
45065,21270,PE,13,iOS,0,0,0,0
45066,11870,PE,14,iOS,1,0,0,0
45067,35419,CL,17,iOS,1,0,0,0
45068,214861,AR,13,Android,0,1,0,0
45069,91697,CL,9,iOS,1,0,1,0
45070,10388,BR,8,iOS,0,0,0,0
45071,41251,CL,20,Android,1,0,0,0
45072,67620,AR,17,iOS,1,0,0,0
45073,61802,AR,22,iOS,0,0,0,0
45074,17741,CL,16,Web,1,0,0,0
45075,102807,CL,14,Android,1,0,0,0
45076,25994,CL,18,iOS,0,0,1,0
45077,26817,BR,11,Web,1,0,0,0
45078,98711,CL,9,Android,1,0,0,0
45079,289231,CL,7,iOS,0,0,1,0
45080,45090,CL,7,iOS,0,0,0,0
45081,63961,MX,22,iOS,0,1,0,0
45082,119666,UA,1,Unknown,8,1,1,1
45083,39583,CL,12,Android,0,0,0,0
45084,34221,AR,12,Web,0,0,0,0
45085,43760,PE,10,Android,1,0,0,0
45086,11538,CL,21,Web,0,0,0,0
45087,78647,AR,16,iOS,0,0,1,0
45088,86059,AR,7,Android,0,0,0,0
45089,113248,CL,13,Android,1,1,0,0
45090,343276,RO,4,iOS,5,1,1,1
45091,22951,CL,16,iOS,1,0,0,0
45092,211250,CL,19,Android,1,1,0,0
45093,193350,CL,17,iOS,1,0,0,0
45094,87228,US,7,iOS,1,0,0,0
45095,19330,CL,8,iOS,0,1,0,0
45096,54268,CL,21,iOS,0,0,0,0
45097,800000,CL,17,Android,0,0,0,0
45098,1204546,NG,23,Android,3,1,1,1
45099,191825,DE,8,iOS,0,0,0,0
45100,108563,BR,21,Windows,1,0,0,0
45101,14467,CL,21,iOS,0,0,0,0
45102,26774,ES,11,iOS,1,0,0,0
45103,218635,CL,22,Android,0,0,0,0
45104,5547,PE,22,iOS,1,0,0,0
45105,72281,PE,22,iOS,1,0,0,0
45106,30721,CL,11,iOS,0,0,0,0
45107,77966,CL,22,iOS,1,0,0,0
45108,24239,CL,9,Android,1,0,0,0
45109,27344,AR,9,Web,1,0,0,0
45110,77465,PE,9,Windows,1,0,0,0
45111,25561,AR,20,iOS,1,0,0,0
45112,54498,BR,19,iOS,0,0,1,0
45113,47632,CL,19,Android,0,0,0,0
45114,21923,BR,9,Android,1,0,0,0
45115,24788,MX,8,iOS,1,0,0,0
45116,14233,DE,12,Web,0,0,0,0
45117,30797,PE,13,Android,1,0,1,0
45118,87894,CO,10,Web,1,1,1,0
45119,69748,CL,13,iOS,0,0,0,0
45120,194748,MX,21,Web,1,0,0,0
45121,21755,CL,17,iOS,1,0,0,0
45122,64468,CL,21,Web,0,0,0,0
45123,219828,PE,16,iOS,0,0,1,0
45124,132377,CL,12,Android,0,0,0,0
45125,258109,CL,10,iOS,1,0,0,0
45126,9814,AR,16,Android,1,0,0,0
45127,14457,CL,16,Android,1,0,0,0
45128,6740,CL,16,iOS,0,0,0,0
45129,14477,CL,14,Android,1,0,0,0
45130,6564,PE,19,iOS,0,0,0,0
45131,69877,AR,8,iOS,0,0,0,0
45132,160506,CL,20,Android,0,0,0,0
45133,37625,FR,19,Android,0,0,0,0
45134,574874,RO,5,Android,5,1,1,1
45135,116070,CL,20,iOS,0,0,0,0
45136,27155,BR,16,iOS,0,0,0,0
45137,80716,CL,11,iOS,1,0,0,0
45138,29428,CO,14,Android,1,0,0,0
45139,22765,PE,20,Web,0,0,0,0
45140,91997,CL,16,Android,0,0,0,0
45141,649010,ES,3,Android,8,0,1,1
45142,12850,MX,19,iOS,1,0,0,0
45143,15827,CL,7,iOS,1,0,0,0
45144,5459,CL,22,Android,0,0,0,0
45145,11997,BR,15,Web,1,0,0,0
45146,6586,CL,9,Web,0,0,0,0
45147,79608,CL,22,Android,0,0,0,0
45148,26739,CL,12,Android,0,0,0,0
45149,132576,MX,18,iOS,1,0,0,0
45150,48673,BR,18,iOS,0,0,0,0
45151,13704,MX,20,iOS,0,1,0,0
45152,16690,BR,13,iOS,0,0,0,0
45153,34171,AR,18,Android,0,0,0,0
45154,10445,PE,8,Android,0,0,0,0
45155,38610,CL,17,iOS,1,0,0,0
45156,11087,CL,16,Web,1,0,0,0
45157,22182,CL,11,Android,1,0,0,0
45158,41799,CL,18,iOS,0,0,0,0
45159,432367,AR,18,Web,1,0,0,0
45160,365863,AR,19,iOS,1,0,0,0
45161,15851,CO,12,Web,1,1,0,0
45162,19767,BR,10,Android,1,0,0,0
45163,443169,AR,21,Android,1,0,0,0
45164,386384,UA,2,Android,4,1,1,1
45165,81878,BR,12,Android,0,0,0,0
45166,86994,CL,11,iOS,0,0,0,0
45167,82662,CO,14,Windows,1,0,0,0
45168,87892,US,20,Web,1,1,0,0
45169,93135,CL,17,Android,0,0,0,0
45170,287554,CN,22,Unknown,5,0,0,1
45171,166015,BR,11,iOS,0,0,0,0
45172,14539,AR,8,iOS,1,0,0,0
45173,145145,MX,22,iOS,1,0,1,0
45174,64962,CL,10,Web,0,0,0,0
45175,112864,CL,12,Android,0,0,0,0
45176,15001,BR,20,iOS,1,0,0,0
45177,62483,FR,12,iOS,1,0,0,0
45178,13615,CL,21,Android,0,0,0,0
45179,15054,CL,10,iOS,1,0,0,0
45180,4097,PE,15,Android,1,0,0,0
45181,79965,PE,18,iOS,0,1,0,0
45182,30291,CL,16,Web,0,0,0,0
45183,74184,CL,18,Web,0,1,0,0
45184,30769,BR,16,iOS,0,1,0,0
45185,5886,CL,12,iOS,1,0,0,0
45186,66064,CL,21,iOS,0,0,0,0
45187,63976,CL,17,Web,1,0,1,0
45188,119692,CL,8,Web,0,0,0,0
45189,8605,CO,16,iOS,1,0,0,0
45190,14463,DE,8,Web,0,1,0,0
45191,79078,MX,8,Windows,1,0,1,0
45192,4576,AR,12,Android,1,0,0,0
45193,5770,DE,10,iOS,0,0,0,0
45194,10114,CL,15,iOS,1,0,0,0
45195,34294,AR,13,Web,1,0,1,0
45196,123843,CL,11,iOS,0,0,0,0
45197,38612,BR,11,iOS,1,0,0,0
45198,16978,PE,8,iOS,1,0,0,0
45199,12879,CL,14,Web,1,0,0,0
45200,316160,AR,18,Web,1,0,0,0
45201,70080,PE,20,Android,0,0,0,0
45202,22278,US,13,Web,0,0,0,0
45203,33532,CL,7,Android,0,0,0,0
45204,117937,CL,16,Web,0,0,0,0
45205,105551,PE,19,iOS,0,0,0,0
45206,116029,PE,11,iOS,1,0,0,0
45207,92036,BR,12,iOS,1,0,0,0
45208,6789,AR,17,Android,0,0,0,0
45209,34406,MX,13,iOS,1,0,0,0
45210,2704,FR,15,iOS,1,0,0,0
45211,3558,AR,9,Web,0,0,0,0
45212,31347,US,11,iOS,1,0,0,0
45213,37581,CO,16,Android,1,0,0,0
45214,53668,US,21,iOS,0,0,0,0
45215,84732,CL,13,Android,0,0,0,0
45216,33588,CL,20,iOS,0,0,0,0
45217,158766,PE,15,Web,0,0,0,0
45218,60748,CO,15,Windows,1,0,0,0
45219,87312,CL,9,Web,0,0,0,0
45220,58500,BR,9,Android,0,0,0,0
45221,358447,BR,16,Web,0,0,0,0
45222,38409,PE,16,Web,1,0,0,0
45223,82693,CL,12,Web,0,0,0,0
45224,25130,PE,17,Android,0,0,0,0
45225,269242,US,14,iOS,0,0,0,0
45226,26454,AR,16,Android,1,0,0,0
45227,35799,PE,7,Android,0,0,0,0
45228,34327,BR,19,Android,0,0,0,0
45229,7521,DE,22,Web,0,0,0,0
45230,91714,PE,14,Android,0,0,0,0
45231,11055,US,18,Android,0,0,0,0
45232,30323,AR,17,Web,1,0,1,0
45233,68982,CL,15,Android,0,0,0,0
45234,23824,CL,14,iOS,1,0,0,0
45235,10617,FR,10,Android,1,0,0,0
45236,9685,US,9,Android,0,0,0,0
45237,19796,MX,21,Web,0,0,0,0
45238,37795,CL,14,Web,1,0,0,0
45239,194155,MX,16,Web,0,0,0,0
45240,27949,BR,22,Android,0,0,1,0
45241,21017,CO,16,Android,1,0,0,0
45242,41301,MX,12,Android,1,0,0,0
45243,19539,CO,7,iOS,0,0,0,0
45244,7512,CO,22,Android,0,0,0,0
45245,49265,CL,19,Android,1,0,0,0
45246,24965,CL,7,Web,0,0,0,0
45247,22929,BR,15,Windows,1,0,0,0
45248,19933,CL,18,Android,1,0,0,0
45249,114391,CL,19,Windows,1,0,0,0
45250,4803,CL,13,Windows,1,0,0,0
45251,168754,CN,4,iOS,3,1,0,1
45252,24838,US,16,iOS,0,0,0,0
45253,51221,US,16,iOS,0,0,0,0
45254,17124,CL,7,Android,0,0,0,0
45255,6603,PE,17,Android,0,0,0,0
45256,5772,CL,19,Web,0,0,0,0
45257,7521,CL,7,Android,0,0,0,0
45258,53502,US,19,Android,1,0,0,0
45259,220841,BR,18,iOS,1,0,0,0
45260,71156,CL,7,Android,0,0,0,0
45261,140488,PE,20,Android,0,0,0,0
45262,445653,CL,4,Android,3,1,1,1
45263,10148,AR,19,Web,1,0,0,0
45264,29566,PE,9,Web,1,0,0,0
45265,520340,PH,5,iOS,7,1,1,1
45266,93768,MX,12,Web,1,0,0,0
45267,28764,MX,13,Android,1,0,0,0
45268,127075,PE,20,Android,0,1,0,0
45269,37717,BR,21,iOS,1,0,0,0
45270,113311,MX,18,iOS,1,0,0,0
45271,35763,CL,19,Android,0,0,0,0
45272,10118,CO,8,Web,1,0,0,0
45273,104440,CL,13,iOS,0,0,0,0
45274,182406,BR,10,Web,0,0,0,0
45275,38646,CL,18,Web,1,0,0,0
45276,52774,BR,21,Web,1,0,0,0
45277,77500,CL,21,Android,0,0,1,0
45278,618554,CL,7,Android,0,0,0,0
45279,19847,PE,9,Web,0,0,1,0
45280,27408,CO,21,Web,0,0,0,0
45281,14328,CL,14,iOS,0,0,0,0
45282,4664,PE,13,Web,0,0,0,0
45283,77336,ES,7,Android,0,0,0,0
45284,236749,CL,11,iOS,1,0,0,0
45285,86290,AR,9,Android,1,0,0,0
45286,45762,CL,22,iOS,1,0,0,0
45287,40761,BR,16,iOS,1,0,0,0
45288,11551,AR,11,Android,0,0,0,0
45289,42561,CL,7,Android,1,0,0,0
45290,121774,CO,7,Web,1,0,0,0
45291,6707,AR,8,iOS,1,1,1,0
45292,14078,PE,17,Web,0,0,0,0
45293,131948,ES,19,Android,0,0,0,0
45294,75164,AR,17,iOS,0,0,0,0
45295,146661,CL,20,Android,0,0,0,0
45296,44591,AR,17,iOS,1,1,0,0
45297,29841,AR,7,Web,1,0,0,0
45298,5676,CL,20,Web,1,0,0,0
45299,126370,CL,15,Windows,0,0,0,0
45300,25636,CL,18,Android,1,0,0,0
45301,8356,CL,18,Android,0,1,0,0
45302,2467,US,7,iOS,1,0,0,0
45303,25320,MX,8,Android,1,0,0,0
45304,14184,ES,20,Android,1,0,1,0
45305,263386,RU,22,iOS,3,1,0,1
45306,236851,CO,19,iOS,1,0,1,0
45307,45029,PE,8,Android,1,0,0,0
45308,30177,US,10,Android,1,0,0,0
45309,50000,AR,0,iOS,3,1,1,1
45310,15422,CL,15,iOS,1,0,0,0
45311,242582,PH,2,iOS,4,1,0,1
45312,44325,BR,9,iOS,1,0,0,0
45313,81967,CL,21,Android,1,0,0,0
45314,738784,CL,20,Android,1,0,0,0
45315,96574,PE,17,iOS,1,0,0,0
45316,20697,CL,16,Android,0,0,0,0
45317,30366,CL,8,Web,1,1,0,0
45318,17360,BR,12,Web,0,0,0,0
